Cde_Pays;Pays;Cde_Dépense;Dépense;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024
AUT;Autriche;GF1007;Exclusion sociale n.c.a.;1,606400;1,393090;1,455510;1,752710;1,756660;1,887000;2,074200;2,180360;2,198550;2,309120;2,512650;2,702470;2,939010;3,307160;3,886640;3,860170;3,910390;3,945010;4,062840;4,402160;9,147930;7,693250;8,27221
BEL;Belgique;GF0903;Enseignement postsecondaire non supérieur;0,000000;0,000000;0,000000;0,000000;0,000000;0,000100;0,000100;0,000300;0,003500;0,003500;0,015600;0,000300;0,017400;0,020900;0,023600;0,023600;0,027500;0,021500;0,021400;0,016800;0,022700;0,038900;
BEL;Belgique;GF0108;Transferts de caractère général entre administrations publiques;0,000000;0,000000;0,000000;0,000000;0,000100;0,000000;0,000000;0,000100;0,000700;0,001000;0,001100;0,002400;-0,000400;0,000000;0,000100;0,000000;0,000100;0,000000;0,000000;0,000000;0,000200;0,000000;
BEL;Belgique;GF1004;Famille et enfants;5,810800;5,987500;6,122800;6,317800;6,498800;6,799900;7,601000;8,350300;8,649700;9,205400;9,534800;9,178400;9,459900;9,460100;9,442100;9,656200;9,933000;10,405300;10,773600;11,039900;12,162000;12,947500;
BEL;Belgique;GF0102;Aide économique extérieure;0,533900;0,540300;0,617400;0,763400;0,809800;0,856000;1,020500;1,065700;0,996600;1,576300;0,897600;0,876600;1,307600;0,953000;0,985500;1,043200;1,448100;0,976300;1,559400;1,155800;1,548200;1,292200;
BEL;Belgique;GF06;Logement et développement collectif;1,179600;1,044600;1,366400;1,281800;1,366800;1,510500;1,430200;1,323200;1,459600;1,284700;1,594700;1,491500;1,436700;1,197300;1,325000;1,335700;1,588400;1,690800;1,763800;1,831300;2,041200;2,210000;
BEL;Belgique;GF0604;Éclairage public;0,175000;0,103900;0,137800;0,195800;0,201200;0,221700;0,220600;0,228500;0,238100;0,223900;0,245800;0,265800;0,228100;0,228400;0,297000;0,272400;0,342800;0,286000;0,321800;0,427400;0,453400;0,434000;
BEL;Belgique;GF0201;Défense militaire;2,759100;2,729600;3,139600;3,191100;3,162600;3,383300;3,586800;3,372200;3,403300;3,417700;3,443200;3,522800;3,437900;3,337800;3,261800;3,317500;3,334300;3,628500;4,007400;4,297800;5,176400;5,106700;
BEL;Belgique;GF0907;RetD dans le domaine de l'enseignement;0,010600;0,010300;0,005200;0,006000;0,005800;0,005500;0,004100;0,006300;0,005600;0,004000;0,005000;0,006700;0,000500;0,002400;0,004100;0,007200;0,002500;0,004400;0,006100;0,008800;0,013800;0,016700;
BEL;Belgique;GF1006;Logement;0,107300;0,145200;0,204700;0,207000;0,302800;0,285000;0,451500;0,540300;0,597800;0,704300;0,653100;0,674400;0,693200;0,796800;0,776400;0,946300;0,952300;0,969500;0,966900;1,258500;1,035600;1,499700;
BEL;Belgique;GF0701;Produits, appareils et matériels médicaux;2,214300;2,389000;2,585800;2,636000;2,643200;2,834800;3,123300;3,274800;3,311200;3,460600;3,389000;3,308100;3,300400;3,415600;3,475600;3,458100;3,540300;3,463800;3,505000;3,658300;3,936200;4,328300;
BEL;Belgique;GF0409;Affaires économiques n.c.a.;0,907600;0,807400;0,014100;0,014000;0,017800;0,014300;0,016500;0,014300;0,014900;0,064900;0,067600;0,026700;0,058900;0,037500;0,054400;0,033700;0,037100;0,040100;0,084700;0,073700;0,089900;0,214300;
BEL;Belgique;GF0404;Industries extractives et manufacturières, construction;0,281900;0,330500;0,004900;0,009300;0,005400;0,023500;0,006300;0,004500;0,003900;0,006600;0,017600;0,017700;0,012600;0,002600;0,024800;0,028700;0,041900;0,020300;0,024700;0,018600;0,019500;0,048700;
BEL;Belgique;GF0103;Services généraux;2,428900;2,690100;2,853100;3,464100;2,321600;3,232700;3,452900;3,463700;3,505100;3,609300;3,786700;4,111900;4,198200;4,191200;4,424800;4,933300;5,325000;5,597400;6,036900;6,506400;6,730600;7,553600;
BEL;Belgique;GF0503;Lutte contre la pollution;0,109000;0,206100;0,274100;0,322200;0,445000;0,585700;0,793600;1,025500;2,034200;3,031800;3,356300;3,228600;2,779400;2,591400;2,264700;2,560300;2,759400;2,839300;3,097300;3,106100;2,934900;2,257400;
BEL;Belgique;GF1003;Survivants;5,517800;5,656600;5,793300;5,965200;6,178900;6,314800;6,625600;6,863500;6,963700;7,165400;7,359800;7,459800;7,353000;7,380200;7,416500;7,454700;7,487900;7,500700;7,538800;7,548200;8,194200;8,563200;
BEL;Belgique;GF0107;Opérations concernant la dette publique;16,357300;15,445800;14,606700;14,049400;14,017300;14,226200;14,390600;14,198600;13,782700;14,285100;14,643700;14,016900;14,054400;13,160400;12,700900;11,595000;10,902600;10,487500;10,041800;9,465300;9,442000;12,237800;
BEL;Belgique;GF0304;Administration pénitentiaire;0,317200;0,363600;0,342600;0,393800;0,365500;0,419800;0,464200;0,507800;0,539500;0,575900;0,620700;0,618300;0,640600;0,611100;0,609800;0,619200;0,611700;0,629600;0,634400;0,681200;0,716600;0,850000;
BEL;Belgique;GF1005;Chômage;6,943700;7,402600;7,814800;7,877700;7,966000;7,772600;7,894700;9,156600;9,082400;8,950600;9,160900;9,462800;8,981800;8,164800;7,809600;7,223900;6,758300;6,266500;14,164500;10,308000;6,693200;6,360700;
BEL;Belgique;GF0202;Défense civile;0,041300;0,043000;0,000000;0,000000;0,000000;0,002100;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
BEL;Belgique;GF0902;Enseignement secondaire;6,555400;6,845900;6,969600;7,261700;7,540800;7,742500;8,385100;8,520300;8,930800;9,280700;9,566700;9,778500;9,957800;10,295400;10,569700;10,705700;10,961600;11,348800;11,608600;11,948700;13,151400;14,303600;
BEL;Belgique;GF0908;Enseignement n.c.a.;0,493200;0,513600;0,338900;0,287100;0,337300;0,474900;0,545800;0,562900;0,514000;0,517900;0,465600;0,464400;0,465800;0,517800;0,466100;0,515600;0,509900;0,493100;0,516100;0,526200;0,515500;0,616800;
BEL;Belgique;GF0405;Transports;5,936400;7,398600;6,709600;15,683300;8,894200;9,069400;9,534400;9,860400;9,883000;10,681700;10,931000;10,861000;12,349300;11,817700;11,344700;11,973300;12,961000;13,575700;13,708900;14,136800;15,039500;16,743600;
BEL;Belgique;GF0901;Enseignement préélémentaire et primaire;5,079300;5,336000;5,441200;5,783600;5,919200;6,152800;6,597600;6,664700;7,057100;7,399200;7,701500;8,184600;8,182000;8,414200;8,776000;8,974200;9,282400;9,573000;9,772500;10,156400;11,108300;11,905700;
BEL;Belgique;GF03;Ordre et sécurité publics;4,689100;4,919400;4,882000;5,185300;5,649700;5,756900;6,258300;6,432100;6,592100;6,856200;7,075500;7,220100;7,278600;7,041600;7,247800;7,469100;7,868000;7,979000;8,220500;8,528200;9,467200;10,130700;
BEL;Belgique;GF0401;Tutelle de l'économie générale, des échanges et de l'emploi;4,823700;4,805900;5,359700;6,221900;7,132500;8,111000;9,549300;11,034300;12,186400;14,859500;16,157700;13,946700;14,554600;13,885500;14,362200;13,863200;14,789800;15,332500;18,841100;17,877700;17,184100;18,049700;
BEL;Belgique;GF0705;RetD dans le domaine de la santé;0,008700;0,021000;0,032100;0,036300;0,033800;0,037000;0,051600;0,051600;0,037300;0,034100;0,034000;0,029900;0,027200;0,025100;0,033100;0,076900;0,134300;0,197000;0,221000;0,249400;0,285700;0,295300;
BEL;Belgique;GF1009;Protection sociale n.c.a.;0,494200;0,514500;0,552500;0,533900;0,660100;0,699400;0,701000;0,899500;0,775900;0,835000;0,953100;0,988600;0,606000;0,617100;0,731100;0,669900;0,679700;0,744400;1,007300;2,205900;1,143300;1,294200;
BEL;Belgique;GF1008;RetD dans le domaine de la protection sociale;0,022800;0,013100;0,024300;0,025200;0,023800;0,023600;0,021000;0,021500;0,020900;0,024800;0,024100;0,021300;0,023200;0,022000;0,023100;0,022900;0,023800;0,021300;0,023400;0,025500;0,026500;0,027700;
BEL;Belgique;GF07;Santé;17,343700;19,303100;20,459300;21,084000;21,779400;23,235800;25,650400;27,150500;28,170700;29,087400;30,645900;31,443600;32,344200;32,576300;32,667500;33,553400;34,764700;35,752200;39,653100;42,497500;43,819600;47,077700;
BEL;Belgique;GF0702;Services ambulatoires;5,275700;5,792000;6,646300;6,949100;7,213000;7,710200;8,652300;9,536400;8,870700;9,323200;9,854100;10,266700;10,628800;10,976700;11,336700;11,887300;12,550100;13,486400;13,626300;15,050700;15,939900;17,425300;
BEL;Belgique;GF0906;Services annexes à l'enseignement;0,302700;0,340200;0,409100;0,485300;0,527700;0,440900;0,462300;0,539000;0,624200;0,691400;0,773100;0,716700;0,813000;0,854400;1,008500;1,091300;1,035400;1,023600;1,097600;1,205300;1,390300;1,499700;
BEL;Belgique;GF0601;Logements;0,437900;0,388000;0,790200;0,481800;0,374000;0,400200;0,416600;0,588700;0,589100;0,400100;0,575400;0,508200;0,496100;0,276500;0,309500;0,321700;0,408400;0,539600;0,588700;0,540600;0,580400;0,735900;
BEL;Belgique;GF0408;RetD concernant les affaires économiques;0,150800;0,189400;0,674200;0,722100;0,753700;0,742900;0,724800;0,771800;0,817200;0,856200;0,928200;0,998900;1,084900;1,101600;1,248800;1,235600;1,179900;1,246100;1,440100;1,449500;1,587900;1,837600;
BEL;Belgique;GF0706;Santé n.c.a.;0,193800;0,223700;0,360900;0,347100;0,359700;0,472700;0,546700;0,549400;0,630000;0,594300;0,794100;0,640800;0,729600;0,750800;0,750800;0,732100;0,809200;0,917700;1,006100;1,043500;1,007300;1,145200;
BEL;Belgique;GF0106;Services généraux des administrations publiques n.c.a.;0,000100;0,250000;0,069100;0,093000;0,118300;0,104100;0,082700;0,096400;0,076500;0,103700;0,123200;0,138400;0,118800;0,102500;0,116300;0,090900;0,133000;0,125100;0,124200;0,118400;0,194300;0,200300;
BEL;Belgique;GF0302;Services de protection civile;0,523800;0,544800;0,601900;0,659000;0,669400;0,716400;0,752500;0,764400;0,789000;0,848200;0,875400;0,776700;0,731000;0,671800;0,729300;0,849200;0,967100;0,976100;1,026800;1,074600;1,160200;1,163600;
BEL;Belgique;GF0805;RetD dans le domaine des loisirs, de la culture et du culte;0,022900;0,023000;0,030000;0,043500;0,044800;0,047400;0,030300;0,030900;0,032200;0,034000;0,028600;0,027800;0,062400;0,062000;0,074400;0,048200;0,072600;0,070900;0,066600;0,056800;0,062700;0,069600;
BEL;Belgique;GF04;Affaires économiques;12,953100;14,668300;13,832600;23,892900;18,124500;19,297200;21,425600;23,469800;24,799300;28,374300;30,142700;27,630700;29,690200;28,548800;28,811000;28,687000;30,644200;31,876300;35,833400;35,578600;35,585700;40,253300;
BEL;Belgique;GF0603;Alimentation en eau;0,137500;0,133100;0,033600;0,197300;0,308300;0,336400;0,239900;0,045600;0,153800;0,186100;0,231000;0,199300;0,134300;0,163000;0,187900;0,189400;0,150700;0,177200;0,168800;0,186800;0,250800;0,203100;
BEL;Belgique;GF0301;Services de police;2,769900;2,859400;2,865100;3,019700;3,409800;3,499600;3,784800;3,934600;4,016100;3,957000;4,106000;4,264200;4,366400;4,320400;4,383000;4,478300;4,703700;4,800500;4,919900;5,069000;5,656900;5,977100;
BEL;Belgique;GF01;Services généraux des administrations publiques;28,775400;28,871600;28,270000;28,800300;27,856700;29,903700;30,647800;31,772100;31,557300;33,482000;34,000200;34,103100;34,388400;33,629200;34,363300;32,152400;33,302000;33,056100;34,718100;35,344100;36,590100;40,478200;
BEL;Belgique;GF0402;Agriculture, sylviculture, pêche et chasse;0,241100;0,261200;0,296300;0,306900;0,285600;0,307700;0,315500;0,305900;0,326800;0,286900;0,314100;0,349200;0,359100;0,353900;0,369900;0,374800;0,356700;0,338800;0,389700;0,383700;0,414300;0,453200;
BEL;Belgique;GF0406;Communications;0,220100;0,473700;0,383900;0,389600;0,402400;0,395800;0,416400;0,370800;0,371800;0,382100;0,399600;0,368500;0,357600;0,343600;0,303800;0,312000;0,319000;0,319800;0,318400;0,328600;0,365000;0,388200;
BEL;Belgique;GF0905;Enseignement non défini par niveau;1,099600;1,181200;1,353100;1,505300;1,632000;1,668000;1,567400;1,710700;1,598700;1,881900;1,860500;2,089300;2,252600;2,320400;2,226900;2,526300;2,695800;2,593300;2,901200;3,013300;3,301300;3,441500;
BEL;Belgique;GF0504;Préservation de la diversité biologique et protection de la nature;0,028100;0,028600;0,168500;0,162900;0,156700;0,133200;0,174900;0,149800;0,174800;0,202200;0,186200;0,220800;0,294900;0,215700;0,243100;0,264900;0,226700;0,286200;0,284000;0,327400;0,376000;0,414800;
BEL;Belgique;GF0502;Gestion des eaux usées;0,597100;0,598800;0,524200;0,442900;0,401400;0,263700;0,241000;0,261100;0,101900;0,161900;0,227800;0,334700;0,281100;0,344700;0,335800;0,356500;0,434400;0,478200;0,537100;0,564900;0,579500;0,807100;
BEL;Belgique;GF0203;Aide militaire à des pays étrangers;0,023600;0,033900;0,076400;0,088700;0,065700;0,064500;0,117700;0,088300;0,102000;0,119700;0,105700;0,083000;0,069400;0,091300;0,170500;0,179800;0,119300;0,113300;0,102300;0,126900;0,231600;0,502300;
BEL;Belgique;GF0303;Tribunaux;0,797200;0,835700;0,836700;0,864700;0,952400;0,916800;1,011900;0,933000;0,970200;0,988400;1,093200;1,042400;1,007300;0,955700;1,058300;1,063700;1,070500;1,081800;1,114700;1,103800;1,292600;1,400400;
BEL;Belgique;GF0505;RetD dans le domaine de la protection de l'environnement;0,003400;0,004900;0,039000;0,043300;0,039900;0,036400;0,041400;0,029600;0,040600;0,040800;0,046500;0,042400;0,053100;0,051900;0,058600;0,090400;0,088100;0,087400;0,061600;0,118100;0,073700;0,090500;
BEL;Belgique;GF10;Sécurité sociale et oeuvres sociales;46,732900;48,984300;51,258000;52,990500;55,476000;57,740300;61,589400;66,619200;68,555100;71,885100;75,671500;78,852500;79,725600;80,839600;83,555800;86,019800;88,757500;92,195300;104,059100;105,339400;112,924400;119,592300;
BEL;Belgique;GF0104;Recherche fondamentale;2,173500;2,258700;2,332400;2,432300;2,559300;2,717700;3,085300;3,381700;3,918600;3,999400;4,479900;4,684600;4,904800;5,000200;5,155900;5,155400;5,203900;5,352900;5,505900;5,825200;6,236100;6,386100;
BEL;Belgique;GF0904;Enseignement supérieur;2,279800;2,339200;2,192000;2,317100;2,331900;2,476800;2,570400;3,026400;3,176600;3,589300;3,778400;3,793100;3,704800;3,796500;3,723800;3,842400;4,011400;4,282700;4,320700;4,567900;5,271900;5,873500;
BEL;Belgique;GF1001;Maladie et invalidité;6,508300;6,980500;7,285300;7,686800;7,800800;8,234100;8,838800;9,460500;9,742500;10,239600;10,972400;11,985700;12,466500;13,108200;13,876000;14,461600;15,389900;16,393700;17,245700;18,517000;20,273700;22,159400;
BEL;Belgique;GF0802;Services culturels;1,376300;1,506400;1,541600;1,540400;1,664400;1,595400;1,677900;1,720500;1,797400;1,948600;2,019700;1,969800;2,000900;2,009800;2,224900;2,341700;2,442100;2,460600;2,318800;2,419100;2,835000;3,012600;
BEL;Belgique;GF0703;Services hospitaliers;9,278600;10,457600;10,365700;10,634300;11,031400;11,714000;12,768100;13,137300;14,691500;15,068200;15,918700;16,509800;16,961100;16,840200;16,520200;16,846900;17,137800;17,049200;20,381000;20,731800;21,084900;22,801600;
BEL;Belgique;GF0101;Organes exécutifs et législatifs, affaires finan., fiscales et étrangères;7,264700;7,673000;7,743000;7,952300;7,992200;8,714000;8,557600;9,501200;9,220900;9,845400;10,017300;10,223700;9,747100;10,083600;10,876100;9,290600;10,246300;10,461400;11,404400;12,219400;12,374200;12,742000;
BEL;Belgique;GF0501;Gestion des déchets;1,120900;1,160300;1,272600;1,324400;1,287100;1,366000;1,674100;1,800100;1,632400;1,599900;1,618300;1,630300;1,515400;1,580700;1,637300;1,769800;1,851200;1,997900;1,940800;2,037400;2,173900;2,300400;
BEL;Belgique;GF08;Loisirs, culture et cultes;3,360000;3,594500;3,763700;3,964700;4,173700;4,193300;4,363100;4,554900;4,698300;4,896400;5,287200;5,139500;5,151100;5,086600;5,420100;5,628200;6,142500;6,133300;5,869500;6,084200;6,787200;7,349500;
BEL;Belgique;GF0105;RetD concernant des services généraux des administrations publiques;0,017000;0,013700;0,048300;0,045700;0,038000;0,053000;0,058300;0,064600;0,056300;0,061800;0,050800;0,048700;0,058000;0,138300;0,103800;0,043900;0,043100;0,055300;0,045300;0,053600;0,064500;0,066200;
BEL;Belgique;GF02;Défense nationale;3,248900;3,213800;3,253200;3,314500;3,267900;3,485400;3,730300;3,484000;3,529100;3,561000;3,574600;3,630900;3,530000;3,449500;3,457500;3,520500;3,481200;3,769500;4,138800;4,454000;5,440900;5,645300;
BEL;Belgique;GF1007;Exclusion sociale n.c.a.;2,213200;2,327500;2,354700;2,389200;2,844600;2,977000;3,313500;3,716900;3,688900;4,121800;4,358600;4,154600;4,151400;4,220500;4,862100;4,953700;5,064500;5,138800;5,568700;6,035100;9,677400;7,629400;
BEL;Belgique;GF0602;Équipements collectifs;0,413300;0,404300;0,392800;0,394700;0,464100;0,491500;0,492400;0,392500;0,401500;0,397900;0,476900;0,444800;0,509400;0,468700;0,478600;0,496000;0,642400;0,642100;0,644200;0,638400;0,713900;0,748900;
BEL;Belgique;GF0801;Services récréatifs et sportifs;0,976400;1,049200;1,040200;1,181900;1,265000;1,268500;1,324900;1,430000;1,503400;1,535100;1,777200;1,650000;1,469300;1,549200;1,632500;1,726500;2,049000;2,001600;1,835400;1,980100;2,140700;2,308500;
BEL;Belgique;GF0606;Logement et équipements collectifs n.c.a.;0,008600;0,008900;0,005900;0,006200;0,014100;0,055300;0,058400;0,066000;0,075800;0,075600;0,063300;0,071100;0,066300;0,057200;0,050400;0,054100;0,040900;0,042600;0,036900;0,033600;0,038200;0,081800;
BEL;Belgique;GF0305;RetD concernant l'ordre et la sécurité publics;0,011000;0,006900;0,006600;0,007900;0,008800;0,007700;0,009900;0,018000;0,017300;0,015700;0,010600;0,010500;0,012000;0,011000;0,014700;0,015500;0,014700;0,015300;0,018200;0,018100;0,019600;0,024900;
BEL;Belgique;GF0704;Services de santé publique;0,372500;0,419800;0,468500;0,481300;0,498200;0,467200;0,508500;0,601000;0,629900;0,607100;0,656000;0,688300;0,697200;0,567800;0,551200;0,552100;0,592900;0,638100;0,913700;1,763800;1,565600;1,082000;
BEL;Belgique;GF09;Enseignement;15,820600;16,566400;16,709000;17,646000;18,294900;18,961700;20,132800;21,030500;21,910300;23,368000;24,166400;25,033700;25,393900;26,222100;26,798700;27,686400;28,526500;29,340400;30,244100;31,443400;34,775300;37,696500;
BEL;Belgique;GF0605;RetD dans le domaine du logement et des équipements collectifs;0,007200;0,006300;0,006100;0,006000;0,005100;0,005400;0,002200;0,001900;0,001300;0,001100;0,002300;0,002300;0,002600;0,003500;0,001700;0,002200;0,003200;0,003200;0,003300;0,004600;0,004500;0,006300;
BEL;Belgique;GF0506;Protection de l'environnement n.c.a.;0,402400;0,380800;0,315600;0,335700;0,319800;0,402100;0,446100;0,518900;0,540300;0,581100;0,600500;0,597100;0,551400;0,519800;0,522900;0,604800;0,573700;0,637700;0,654700;0,707500;0,829700;1,290700;
BEL;Belgique;GF0806;Loisirs, culture et culte n.c.a.;0,087100;0,087900;0,081500;0,093600;0,096800;0,131800;0,144000;0,165600;0,169800;0,182400;0,191300;0,158400;0,193800;0,214800;0,195900;0,197500;0,227800;0,240400;0,299800;0,244000;0,257000;0,269300;
BEL;Belgique;GF1002;Vieillesse;19,114800;19,956900;21,105700;21,987600;23,200300;24,634000;26,142300;27,610100;29,033300;30,638200;32,654900;34,926800;35,990700;37,069800;38,619000;40,630700;42,467900;44,755200;46,770300;48,401200;53,718300;59,110500;
BEL;Belgique;GF0306;Ordre et sécurité publics n.c.a.;0,270000;0,309000;0,229200;0,240300;0,243800;0,196500;0,235000;0,274400;0,259900;0,471000;0,369600;0,508000;0,521300;0,471800;0,452700;0,443200;0,500300;0,475800;0,506500;0,581500;0,621400;0,714600;
BEL;Belgique;GF0204;R et D concernant la défense;0,036500;0,037300;0,035900;0,033800;0,039100;0,034900;0,025200;0,005700;0,023300;0,023100;0,025100;0,024400;0,022100;0,020000;0,025100;0,023000;0,027400;0,027500;0,029000;0,029100;0,032700;0,036100;
BEL;Belgique;GF0403;Combustibles et énergie;0,011400;0,011400;0,058500;0,213400;0,183800;0,190800;0,388600;0,582000;0,669200;0,780300;0,853100;0,610300;0,291600;0,482500;0,594900;0,371800;0,414500;0,452300;0,522400;0,708200;0,357000;1,933900;
BEL;Belgique;GF0407;Autres branches d'activité;0,380200;0,390300;0,331400;0,332500;0,449200;0,442000;0,473900;0,525900;0,526100;0,456200;0,473700;0,451700;0,621500;0,524000;0,507500;0,493900;0,544300;0,550600;0,503400;0,601700;0,528400;0,584100;
