Année;Cde_Transaction;Transaction;Cde_Pays;Pays;Cde_Devise;Devise;Montant
2008;D29A;Impôts sur les terrains, bâtiments et autres constructions;LUX;Luxembourg;EUR;Euro;25,31
2008;D51M;Impôts sur le revenu des personnes physiques ou des ménages y compris les gains de détention;LUX;Luxembourg;EUR;Euro;3035,68
2008;D29H;Autres impôts sur la production n.c.a.;LUX;Luxembourg;EUR;Euro;557,64
2008;D2122C;Droits d'accise;LUX;Luxembourg;EUR;Euro;1370,66
2008;D51A;Impôts sur le revenu des personnes physiques ou des ménages non compris les gains de détention;LUX;Luxembourg;EUR;Euro;3035,68
2008;D61;Cotisations sociales nettes;LUX;Luxembourg;EUR;Euro;4455,24
2008;D613CE;Cotisations sociales effectives obligatoires à la charge des salariés;LUX;Luxembourg;EUR;Euro;1830,34
2008;D59A;Impôts courants sur le capital;LUX;Luxembourg;EUR;Euro;171,32
2008;D214H;Autres taxes sur des services déterminés;LUX;Luxembourg;EUR;Euro;3,16
2008;D2122;Impôts sur les importations à l'exclusion de la TVA et des droits sur les importations;LUX;Luxembourg;EUR;Euro;1370,66
2008;D29;Autres impôts sur la production;LUX;Luxembourg;EUR;Euro;610,51
2008;D613V;Cotisations sociales effectives volontaires des ménages;LUX;Luxembourg;EUR;Euro;19,71
2008;D611C;Cotisations sociales effectives obligatoires à la charge des employeurs;LUX;Luxembourg;EUR;Euro;1695,00
2008;D51;Impôts sur le revenu;LUX;Luxembourg;EUR;Euro;5038,98
2008;D212;Impôts et droits sur les importations, à l'exclusion de la TVA;LUX;Luxembourg;EUR;Euro;1370,66
2008;D214F;Taxes sur les loteries, les jeux et les paris;LUX;Luxembourg;EUR;Euro;25,96
2008;D6111;Cotisations de pension effectives à la charge des employeurs;LUX;Luxembourg;EUR;Euro;1012,72
2008;D613CS;Cotisations sociales effectives obligatoires à la charge des travailleurs indépendants;LUX;Luxembourg;EUR;Euro;2,40
2008;D214A;Droits d'accise et impôts de consommation;LUX;Luxembourg;EUR;Euro;67,52
2008;D2_D5_D91_D611_D613;Total des impôts et des cotisations sociales;LUX;Luxembourg;EUR;Euro;14061,27
2008;D214D;Taxes à l'immatriculation des véhicules;LUX;Luxembourg;EUR;Euro;6,35
2008;D6112;Cotisations effectives autres que de pension à la charge des employeurs;LUX;Luxembourg;EUR;Euro;682,28
2008;D51B;Impôts sur le revenu ou les bénéfices des sociétés non compris les gains de détention;LUX;Luxembourg;EUR;Euro;2003,30
2008;D214;Impôts sur les produits à l'exclusion de TVA et des impôts sur les importations et les exportations;LUX;Luxembourg;EUR;Euro;370,22
2008;ODD;Charges fiscales correspondant au produit total des impôts et cotisations sociales obligatoires après déduction des montants dus non recouvrables;LUX;Luxembourg;EUR;Euro;14041,55
2008;D5;Impôts courants sur le revenu, le patrimoine, etc.;LUX;Luxembourg;EUR;Euro;5262,19
2008;ODC;Produit total des impôts et cotisations sociales nettes (y compris cotisations sociales imputées), après déduction des montants dus non recouvrables;LUX;Luxembourg;EUR;Euro;14511,13
2008;D59F;Autres impôts courants n.c.a.;LUX;Luxembourg;EUR;Euro;51,89
2008;D211;Taxes du type TVA;LUX;Luxembourg;EUR;Euro;2388,99
2008;D613C;Cotisations sociales effectives obligatoires à la charge des ménages;LUX;Luxembourg;EUR;Euro;2290,67
2008;D214L;Autres impôts sur les produits n.c.a.;LUX;Luxembourg;EUR;Euro;8,35
2008;D21;Impôts sur les produits;LUX;Luxembourg;EUR;Euro;4129,87
2008;D91;Impôts en capital;LUX;Luxembourg;EUR;Euro;53,33
2008;D611;Cotisations sociales effectives à la charge des employeurs;LUX;Luxembourg;EUR;Euro;1695,00
2008;D214E;Taxes sur les spectacles et divertissements;LUX;Luxembourg;EUR;Euro;2,19
2008;D6131;Cotisations de pension effectives à la charge des ménages;LUX;Luxembourg;EUR;Euro;1318,80
2008;D613CN;Cotisations sociales effectives obligatoires à la charge des personnes n'occupant pas d'emploi;LUX;Luxembourg;EUR;Euro;457,92
2008;D613;Cotisations sociales effectives à la charge des ménages;LUX;Luxembourg;EUR;Euro;2310,38
2008;D214C;Impôts sur les opérations financières et les opérations en capital;LUX;Luxembourg;EUR;Euro;220,57
2008;D612;Cotisations sociales imputées à la charge des employeurs;LUX;Luxembourg;EUR;Euro;449,87
2008;D6132;Cotisations effectives autres que de pension à la charge des ménages;LUX;Luxembourg;EUR;Euro;991,57
2009;D214B;Droits de timbre;LUX;Luxembourg;EUR;Euro;0,00
2009;D51C;Impôts sur les gains de détention;LUX;Luxembourg;EUR;Euro;0,00
2009;D29G;Sous-compensation de la TVA (régime forfaitaire);LUX;Luxembourg;EUR;Euro;0,00
2009;D2122B;Montants compensatoires monétaires prélevés à l'importation;LUX;Luxembourg;EUR;Euro;0,00
2009;D995FS;Cotisations sociales effectives à la charge des travailleurs indépendants dues non recouvrables;LUX;Luxembourg;EUR;Euro;0,00
2009;D29D;Impôts sur les transactions internationales;LUX;Luxembourg;EUR;Euro;0,00
2009;D91C;Autres impôts en capital n.c.a.;LUX;Luxembourg;EUR;Euro;0,00
2009;D51C1;Impôts sur les gains de détention des personnes physiques ou des ménages;LUX;Luxembourg;EUR;Euro;0,00
2009;D6142;Suppléments de cotisations autres que de pension à la charge des ménages;LUX;Luxembourg;EUR;Euro;0,00
2009;D29F;Impôts sur les émissions polluantes;LUX;Luxembourg;EUR;Euro;0,00
2009;D995B;Autres impôts sur la production dus non recouvrables;LUX;Luxembourg;EUR;Euro;0,00
2009;D995;Transferts en capital des administrations publiques vers les secteurs concernés correspondant à des impôts et contributions sociales notifiés mais non susceptible d'être perçus;LUX;Luxembourg;EUR;Euro;0,00
2009;D29E;Autorisations d'exercer des activités commerciales ou professionnelles;LUX;Luxembourg;EUR;Euro;0,00
2009;D995FN;Cotisations sociales effectives à la charge des personnes n'occupant pas d'emploi dues non recouvrables;LUX;Luxembourg;EUR;Euro;0,00
2009;D995F;Cotisations sociales effectives à la charge des ménages dues non recouvrables;LUX;Luxembourg;EUR;Euro;0,00
2009;D995E;Cotisations sociales effectives à la charge des employeurs dues non recouvrables;LUX;Luxembourg;EUR;Euro;0,00
2009;D51C3;Autres impôts sur les gains de détention n.c.a.;LUX;Luxembourg;EUR;Euro;0,00
2009;D91B;Prélèvements sur le capital;LUX;Luxembourg;EUR;Euro;0,00
2009;D995FE;Cotisations sociales effectives à la charge des salariés dues non recouvrables;LUX;Luxembourg;EUR;Euro;0,00
2009;D995G;Impôts en capital dus non recouvrables;LUX;Luxembourg;EUR;Euro;0,00
2009;D611V;Cotisations sociales effectives volontaires des employeurs;LUX;Luxembourg;EUR;Euro;0,00
2009;D51D;Taxes sur les gains des loteries et des paris;LUX;Luxembourg;EUR;Euro;0,00
2009;D214I;Impôts généraux sur les ventes ou le chiffre d'affaires;LUX;Luxembourg;EUR;Euro;0,00
2009;D51E;Autres impôts sur le revenu n.c.a.;LUX;Luxembourg;EUR;Euro;0,00
2009;D59E;Impôts sur les transactions internationales;LUX;Luxembourg;EUR;Euro;0,00
2009;D59B;Impôts de capitation;LUX;Luxembourg;EUR;Euro;0,00
2009;D6122;Cotisations imputées autres que de pension à la charge des employeurs;LUX;Luxembourg;EUR;Euro;0,00
2009;D51C2;Impôts sur les gains de détention des sociétés;LUX;Luxembourg;EUR;Euro;0,00
2009;D214K;Droits sur les exportations et montants compensatoires monétaires prélevés à l'exportation;LUX;Luxembourg;EUR;Euro;0,00
2009;D995C;Impôts sur le revenu dus non recouvrables;LUX;Luxembourg;EUR;Euro;0,00
2009;D2122F;Bénéfices des monopoles sur l'importation;LUX;Luxembourg;EUR;Euro;0,00
2009;D2122E;Impôts sur des services déterminés;LUX;Luxembourg;EUR;Euro;0,00
2009;D2122A;Prélèvements sur les produits agricoles importés;LUX;Luxembourg;EUR;Euro;0,00
2009;D59C;Impôts sur la dépense;LUX;Luxembourg;EUR;Euro;0,00
2009;D6141;Suppléments de cotisations de pension à la charge des ménages;LUX;Luxembourg;EUR;Euro;0,00
2009;D214J;Bénéfices des monopoles fiscaux;LUX;Luxembourg;EUR;Euro;0,00
2009;D29C;Impôts sur la masse salariale ou les effectifs employés;LUX;Luxembourg;EUR;Euro;0,00
2009;D995A;Impôts sur les produits dus non recouvrables;LUX;Luxembourg;EUR;Euro;0,00
2009;D2121;Droits sur les importations;LUX;Luxembourg;EUR;Euro;0,00
2009;D59D;Paiements effectués par les ménages en vue de l’obtention de licences;LUX;Luxembourg;EUR;Euro;0,00
2009;D995D;Autres impôts courants dus non recouvrables;LUX;Luxembourg;EUR;Euro;0,00
2009;D614;Suppléments de cotisations sociales à la charge des ménages;LUX;Luxembourg;EUR;Euro;0,00
2009;D61SC;Rémunération du service des régimes d'assurance sociale (-);LUX;Luxembourg;EUR;Euro;0,00
2009;D2122D;Impôts généraux sur les ventes;LUX;Luxembourg;EUR;Euro;0,00
2009;D613CSN;Cotisations sociales obligatoires à la charge des travailleurs indépendants et des personnes n'occupant pas d'emploi;LUX;Luxembourg;EUR;Euro;501,08
2009;D6132;Cotisations effectives autres que de pension à la charge des ménages;LUX;Luxembourg;EUR;Euro;1100,67
2009;D214C;Impôts sur les opérations financières et les opérations en capital;LUX;Luxembourg;EUR;Euro;133,40
2009;D612;Cotisations sociales imputées à la charge des employeurs;LUX;Luxembourg;EUR;Euro;481,64
2009;D613CN;Cotisations sociales effectives obligatoires à la charge des personnes n'occupant pas d'emploi;LUX;Luxembourg;EUR;Euro;498,46
2009;D613;Cotisations sociales effectives à la charge des ménages;LUX;Luxembourg;EUR;Euro;2457,66
2009;D611;Cotisations sociales effectives à la charge des employeurs;LUX;Luxembourg;EUR;Euro;1808,28
2009;D214E;Taxes sur les spectacles et divertissements;LUX;Luxembourg;EUR;Euro;1,35
2009;D6131;Cotisations de pension effectives à la charge des ménages;LUX;Luxembourg;EUR;Euro;1357,00
2009;D211;Taxes du type TVA;LUX;Luxembourg;EUR;Euro;2478,30
2009;D613C;Cotisations sociales effectives obligatoires à la charge des ménages;LUX;Luxembourg;EUR;Euro;2432,00
2009;D214L;Autres impôts sur les produits n.c.a.;LUX;Luxembourg;EUR;Euro;8,05
2009;D21;Impôts sur les produits;LUX;Luxembourg;EUR;Euro;4068,88
2009;D91;Impôts en capital;LUX;Luxembourg;EUR;Euro;52,33
2009;ODC;Produit total des impôts et cotisations sociales nettes (y compris cotisations sociales imputées), après déduction des montants dus non recouvrables;LUX;Luxembourg;EUR;Euro;14694,97
2009;ODD;Charges fiscales correspondant au produit total des impôts et cotisations sociales obligatoires après déduction des montants dus non recouvrables;LUX;Luxembourg;EUR;Euro;14187,66
2009;D59F;Autres impôts courants n.c.a.;LUX;Luxembourg;EUR;Euro;58,75
2009;D6112;Cotisations effectives autres que de pension à la charge des employeurs;LUX;Luxembourg;EUR;Euro;762,94
2009;D51B;Impôts sur le revenu ou les bénéfices des sociétés non compris les gains de détention;LUX;Luxembourg;EUR;Euro;2075,17
2009;D214;Impôts sur les produits à l'exclusion de TVA et des impôts sur les importations et les exportations;LUX;Luxembourg;EUR;Euro;291,53
2009;D5;Impôts courants sur le revenu, le patrimoine, etc.;LUX;Luxembourg;EUR;Euro;5263,69
2009;D214A;Droits d'accise et impôts de consommation;LUX;Luxembourg;EUR;Euro;71,99
2009;D2_D5_D91_D611_D613;Total des impôts et des cotisations sociales;LUX;Luxembourg;EUR;Euro;14213,33
2009;D214D;Taxes à l'immatriculation des véhicules;LUX;Luxembourg;EUR;Euro;7,34
2009;D613V;Cotisations sociales effectives volontaires des ménages;LUX;Luxembourg;EUR;Euro;25,67
2009;D611C;Cotisations sociales effectives obligatoires à la charge des employeurs;LUX;Luxembourg;EUR;Euro;1808,28
2009;D51;Impôts sur le revenu;LUX;Luxembourg;EUR;Euro;4991,16
2009;D212;Impôts et droits sur les importations, à l'exclusion de la TVA;LUX;Luxembourg;EUR;Euro;1299,06
2009;D214F;Taxes sur les loteries, les jeux et les paris;LUX;Luxembourg;EUR;Euro;27,18
2009;D6111;Cotisations de pension effectives à la charge des employeurs;LUX;Luxembourg;EUR;Euro;1045,34
2009;D613CS;Cotisations sociales effectives obligatoires à la charge des travailleurs indépendants;LUX;Luxembourg;EUR;Euro;2,62
2009;D59A;Impôts courants sur le capital;LUX;Luxembourg;EUR;Euro;213,78
2009;D214H;Autres taxes sur des services déterminés;LUX;Luxembourg;EUR;Euro;3,08
2009;D2122;Impôts sur les importations à l'exclusion de la TVA et des droits sur les importations;LUX;Luxembourg;EUR;Euro;1299,06
2009;D29;Autres impôts sur la production;LUX;Luxembourg;EUR;Euro;562,48
2009;D613CE;Cotisations sociales effectives obligatoires à la charge des salariés;LUX;Luxembourg;EUR;Euro;1930,91
2009;D2122C;Droits d'accise;LUX;Luxembourg;EUR;Euro;1299,06
2009;D51A;Impôts sur le revenu des personnes physiques ou des ménages non compris les gains de détention;LUX;Luxembourg;EUR;Euro;2915,99
2009;D61;Cotisations sociales nettes;LUX;Luxembourg;EUR;Euro;4747,58
2009;D6121;Cotisations de pension imputées à la charge des employeurs;LUX;Luxembourg;EUR;Euro;481,64
2009;D29B;Impôts sur l'utilisation d'actifs fixes;LUX;Luxembourg;EUR;Euro;29,97
2009;D29A;Impôts sur les terrains, bâtiments et autres constructions;LUX;Luxembourg;EUR;Euro;26,51
2009;D51M;Impôts sur le revenu des personnes physiques ou des ménages y compris les gains de détention;LUX;Luxembourg;EUR;Euro;2915,99
2009;D29H;Autres impôts sur la production n.c.a.;LUX;Luxembourg;EUR;Euro;506,00
2009;D91A;Impôts sur les transferts en capital;LUX;Luxembourg;EUR;Euro;52,33
2009;D61N;Cotisations sociales effectives des employeurs et des ménages;LUX;Luxembourg;EUR;Euro;4265,94
2009;D51O;Impôts sur le revenu des sociétés y compris les gains de détention;LUX;Luxembourg;EUR;Euro;2075,17
2009;D214G;Taxes sur les primes d'assurance;LUX;Luxembourg;EUR;Euro;39,13
2009;ODA;Total des recettes fiscales;LUX;Luxembourg;EUR;Euro;9947,39
2009;D2;Impôts sur la production et les importations;LUX;Luxembourg;EUR;Euro;4631,36
2009;D59;Autres impôts courants;LUX;Luxembourg;EUR;Euro;272,53
2010;D59D;Paiements effectués par les ménages en vue de l’obtention de licences;LUX;Luxembourg;EUR;Euro;0,00
2010;D995D;Autres impôts courants dus non recouvrables;LUX;Luxembourg;EUR;Euro;0,00
2010;D614;Suppléments de cotisations sociales à la charge des ménages;LUX;Luxembourg;EUR;Euro;0,00
2010;D61SC;Rémunération du service des régimes d'assurance sociale (-);LUX;Luxembourg;EUR;Euro;0,00
2010;D2122D;Impôts généraux sur les ventes;LUX;Luxembourg;EUR;Euro;0,00
2010;D6141;Suppléments de cotisations de pension à la charge des ménages;LUX;Luxembourg;EUR;Euro;0,00
2010;D214J;Bénéfices des monopoles fiscaux;LUX;Luxembourg;EUR;Euro;0,00
2010;D29C;Impôts sur la masse salariale ou les effectifs employés;LUX;Luxembourg;EUR;Euro;0,00
2010;D995A;Impôts sur les produits dus non recouvrables;LUX;Luxembourg;EUR;Euro;0,00
2010;D2121;Droits sur les importations;LUX;Luxembourg;EUR;Euro;0,00
2010;D59C;Impôts sur la dépense;LUX;Luxembourg;EUR;Euro;0,00
2010;D2122E;Impôts sur des services déterminés;LUX;Luxembourg;EUR;Euro;0,00
2010;D2122A;Prélèvements sur les produits agricoles importés;LUX;Luxembourg;EUR;Euro;0,00
2010;D995C;Impôts sur le revenu dus non recouvrables;LUX;Luxembourg;EUR;Euro;0,00
2010;D2122F;Bénéfices des monopoles sur l'importation;LUX;Luxembourg;EUR;Euro;0,00
2010;D214K;Droits sur les exportations et montants compensatoires monétaires prélevés à l'exportation;LUX;Luxembourg;EUR;Euro;0,00
2010;D51C2;Impôts sur les gains de détention des sociétés;LUX;Luxembourg;EUR;Euro;0,00
2010;D91B;Prélèvements sur le capital;LUX;Luxembourg;EUR;Euro;0,00
2010;D995G;Impôts en capital dus non recouvrables;LUX;Luxembourg;EUR;Euro;0,00
2010;D611V;Cotisations sociales effectives volontaires des employeurs;LUX;Luxembourg;EUR;Euro;0,00
2010;D995FE;Cotisations sociales effectives à la charge des salariés dues non recouvrables;LUX;Luxembourg;EUR;Euro;0,00
2010;D59E;Impôts sur les transactions internationales;LUX;Luxembourg;EUR;Euro;0,00
2010;D59B;Impôts de capitation;LUX;Luxembourg;EUR;Euro;0,00
2010;D6122;Cotisations imputées autres que de pension à la charge des employeurs;LUX;Luxembourg;EUR;Euro;0,00
2010;D51D;Taxes sur les gains des loteries et des paris;LUX;Luxembourg;EUR;Euro;0,00
2010;D214I;Impôts généraux sur les ventes ou le chiffre d'affaires;LUX;Luxembourg;EUR;Euro;0,00
2010;D51E;Autres impôts sur le revenu n.c.a.;LUX;Luxembourg;EUR;Euro;0,00
2010;D995E;Cotisations sociales effectives à la charge des employeurs dues non recouvrables;LUX;Luxembourg;EUR;Euro;0,00
2010;D51C3;Autres impôts sur les gains de détention n.c.a.;LUX;Luxembourg;EUR;Euro;0,00
2010;D995;Transferts en capital des administrations publiques vers les secteurs concernés correspondant à des impôts et contributions sociales notifiés mais non susceptible d'être perçus;LUX;Luxembourg;EUR;Euro;0,00
2010;D29E;Autorisations d'exercer des activités commerciales ou professionnelles;LUX;Luxembourg;EUR;Euro;0,00
2010;D995FN;Cotisations sociales effectives à la charge des personnes n'occupant pas d'emploi dues non recouvrables;LUX;Luxembourg;EUR;Euro;0,00
2010;D995F;Cotisations sociales effectives à la charge des ménages dues non recouvrables;LUX;Luxembourg;EUR;Euro;0,00
2010;D995B;Autres impôts sur la production dus non recouvrables;LUX;Luxembourg;EUR;Euro;0,00
2010;D6142;Suppléments de cotisations autres que de pension à la charge des ménages;LUX;Luxembourg;EUR;Euro;0,00
2010;D29F;Impôts sur les émissions polluantes;LUX;Luxembourg;EUR;Euro;0,00
2010;D51C1;Impôts sur les gains de détention des personnes physiques ou des ménages;LUX;Luxembourg;EUR;Euro;0,00
2010;D29D;Impôts sur les transactions internationales;LUX;Luxembourg;EUR;Euro;0,00
2010;D91C;Autres impôts en capital n.c.a.;LUX;Luxembourg;EUR;Euro;0,00
2010;D29G;Sous-compensation de la TVA (régime forfaitaire);LUX;Luxembourg;EUR;Euro;0,00
2010;D2122B;Montants compensatoires monétaires prélevés à l'importation;LUX;Luxembourg;EUR;Euro;0,00
2010;D995FS;Cotisations sociales effectives à la charge des travailleurs indépendants dues non recouvrables;LUX;Luxembourg;EUR;Euro;0,00
2010;D214B;Droits de timbre;LUX;Luxembourg;EUR;Euro;0,00
2010;D51C;Impôts sur les gains de détention;LUX;Luxembourg;EUR;Euro;0,00
2010;D613CSN;Cotisations sociales obligatoires à la charge des travailleurs indépendants et des personnes n'occupant pas d'emploi;LUX;Luxembourg;EUR;Euro;482,12
2010;ODA;Total des recettes fiscales;LUX;Luxembourg;EUR;Euro;10753,69
2010;D59;Autres impôts courants;LUX;Luxembourg;EUR;Euro;263,67
2010;D2;Impôts sur la production et les importations;LUX;Luxembourg;EUR;Euro;4973,15
2010;D51O;Impôts sur le revenu des sociétés y compris les gains de détention;LUX;Luxembourg;EUR;Euro;2310,51
2010;D214G;Taxes sur les primes d'assurance;LUX;Luxembourg;EUR;Euro;39,79
2010;D91A;Impôts sur les transferts en capital;LUX;Luxembourg;EUR;Euro;50,16
2010;D61N;Cotisations sociales effectives des employeurs et des ménages;LUX;Luxembourg;EUR;Euro;4415,29
2010;D6121;Cotisations de pension imputées à la charge des employeurs;LUX;Luxembourg;EUR;Euro;504,84
2010;D29B;Impôts sur l'utilisation d'actifs fixes;LUX;Luxembourg;EUR;Euro;27,09
2010;D29A;Impôts sur les terrains, bâtiments et autres constructions;LUX;Luxembourg;EUR;Euro;26,95
2010;D51M;Impôts sur le revenu des personnes physiques ou des ménages y compris les gains de détention;LUX;Luxembourg;EUR;Euro;3156,20
2010;D29H;Autres impôts sur la production n.c.a.;LUX;Luxembourg;EUR;Euro;623,34
2010;D2122C;Droits d'accise;LUX;Luxembourg;EUR;Euro;1326,57
2010;D51A;Impôts sur le revenu des personnes physiques ou des ménages non compris les gains de détention;LUX;Luxembourg;EUR;Euro;3156,20
2010;D61;Cotisations sociales nettes;LUX;Luxembourg;EUR;Euro;4920,12
2010;D613CE;Cotisations sociales effectives obligatoires à la charge des salariés;LUX;Luxembourg;EUR;Euro;2017,06
2010;D59A;Impôts courants sur le capital;LUX;Luxembourg;EUR;Euro;211,33
2010;D214H;Autres taxes sur des services déterminés;LUX;Luxembourg;EUR;Euro;3,13
2010;D2122;Impôts sur les importations à l'exclusion de la TVA et des droits sur les importations;LUX;Luxembourg;EUR;Euro;1326,57
2010;D29;Autres impôts sur la production;LUX;Luxembourg;EUR;Euro;677,38
2010;D611C;Cotisations sociales effectives obligatoires à la charge des employeurs;LUX;Luxembourg;EUR;Euro;1887,71
2010;D613V;Cotisations sociales effectives volontaires des ménages;LUX;Luxembourg;EUR;Euro;28,40
2010;D51;Impôts sur le revenu;LUX;Luxembourg;EUR;Euro;5466,71
2010;D212;Impôts et droits sur les importations, à l'exclusion de la TVA;LUX;Luxembourg;EUR;Euro;1326,57
2010;D214F;Taxes sur les loteries, les jeux et les paris;LUX;Luxembourg;EUR;Euro;26,15
2010;D6111;Cotisations de pension effectives à la charge des employeurs;LUX;Luxembourg;EUR;Euro;1105,51
2010;D613CS;Cotisations sociales effectives obligatoires à la charge des travailleurs indépendants;LUX;Luxembourg;EUR;Euro;2,52
2010;D214A;Droits d'accise et impôts de consommation;LUX;Luxembourg;EUR;Euro;74,32
2010;D2_D5_D91_D611_D613;Total des impôts et des cotisations sociales;LUX;Luxembourg;EUR;Euro;15168,98
2010;D214D;Taxes à l'immatriculation des véhicules;LUX;Luxembourg;EUR;Euro;7,12
2010;D6112;Cotisations effectives autres que de pension à la charge des employeurs;LUX;Luxembourg;EUR;Euro;782,20
2010;D51B;Impôts sur le revenu ou les bénéfices des sociétés non compris les gains de détention;LUX;Luxembourg;EUR;Euro;2310,51
2010;D214;Impôts sur les produits à l'exclusion de TVA et des impôts sur les importations et les exportations;LUX;Luxembourg;EUR;Euro;310,93
2010;D5;Impôts courants sur le revenu, le patrimoine, etc.;LUX;Luxembourg;EUR;Euro;5730,38
2010;ODC;Produit total des impôts et cotisations sociales nettes (y compris cotisations sociales imputées), après déduction des montants dus non recouvrables;LUX;Luxembourg;EUR;Euro;15673,82
2010;ODD;Charges fiscales correspondant au produit total des impôts et cotisations sociales obligatoires après déduction des montants dus non recouvrables;LUX;Luxembourg;EUR;Euro;15140,58
2010;D59F;Autres impôts courants n.c.a.;LUX;Luxembourg;EUR;Euro;52,34
2010;D211;Taxes du type TVA;LUX;Luxembourg;EUR;Euro;2658,27
2010;D613C;Cotisations sociales effectives obligatoires à la charge des ménages;LUX;Luxembourg;EUR;Euro;2499,18
2010;D214L;Autres impôts sur les produits n.c.a.;LUX;Luxembourg;EUR;Euro;13,05
2010;D21;Impôts sur les produits;LUX;Luxembourg;EUR;Euro;4295,77
2010;D91;Impôts en capital;LUX;Luxembourg;EUR;Euro;50,16
2010;D611;Cotisations sociales effectives à la charge des employeurs;LUX;Luxembourg;EUR;Euro;1887,71
2010;D214E;Taxes sur les spectacles et divertissements;LUX;Luxembourg;EUR;Euro;1,46
2010;D6131;Cotisations de pension effectives à la charge des ménages;LUX;Luxembourg;EUR;Euro;1386,51
2010;D613CN;Cotisations sociales effectives obligatoires à la charge des personnes n'occupant pas d'emploi;LUX;Luxembourg;EUR;Euro;479,60
2010;D613;Cotisations sociales effectives à la charge des ménages;LUX;Luxembourg;EUR;Euro;2527,58
2010;D214C;Impôts sur les opérations financières et les opérations en capital;LUX;Luxembourg;EUR;Euro;145,91
2010;D612;Cotisations sociales imputées à la charge des employeurs;LUX;Luxembourg;EUR;Euro;504,84
2010;D6132;Cotisations effectives autres que de pension à la charge des ménages;LUX;Luxembourg;EUR;Euro;1141,07
2011;D51C2;Impôts sur les gains de détention des sociétés;LUX;Luxembourg;EUR;Euro;0,00
2011;D214K;Droits sur les exportations et montants compensatoires monétaires prélevés à l'exportation;LUX;Luxembourg;EUR;Euro;0,00
2011;D995C;Impôts sur le revenu dus non recouvrables;LUX;Luxembourg;EUR;Euro;0,00
2011;D2122F;Bénéfices des monopoles sur l'importation;LUX;Luxembourg;EUR;Euro;0,00
2011;D2122E;Impôts sur des services déterminés;LUX;Luxembourg;EUR;Euro;0,00
2011;D2122A;Prélèvements sur les produits agricoles importés;LUX;Luxembourg;EUR;Euro;0,00
2011;D59C;Impôts sur la dépense;LUX;Luxembourg;EUR;Euro;0,00
2011;D59D;Paiements effectués par les ménages en vue de l’obtention de licences;LUX;Luxembourg;EUR;Euro;0,00
2011;D995D;Autres impôts courants dus non recouvrables;LUX;Luxembourg;EUR;Euro;0,00
2011;D614;Suppléments de cotisations sociales à la charge des ménages;LUX;Luxembourg;EUR;Euro;0,00
2011;D61SC;Rémunération du service des régimes d'assurance sociale (-);LUX;Luxembourg;EUR;Euro;0,00
2011;D2122D;Impôts généraux sur les ventes;LUX;Luxembourg;EUR;Euro;0,00
2011;D6141;Suppléments de cotisations de pension à la charge des ménages;LUX;Luxembourg;EUR;Euro;0,00
2011;D214J;Bénéfices des monopoles fiscaux;LUX;Luxembourg;EUR;Euro;0,00
2011;D29C;Impôts sur la masse salariale ou les effectifs employés;LUX;Luxembourg;EUR;Euro;0,00
2011;D995A;Impôts sur les produits dus non recouvrables;LUX;Luxembourg;EUR;Euro;0,00
2011;D2121;Droits sur les importations;LUX;Luxembourg;EUR;Euro;0,00
2011;D91B;Prélèvements sur le capital;LUX;Luxembourg;EUR;Euro;0,00
2011;D995FE;Cotisations sociales effectives à la charge des salariés dues non recouvrables;LUX;Luxembourg;EUR;Euro;0,00
2011;D995G;Impôts en capital dus non recouvrables;LUX;Luxembourg;EUR;Euro;0,00
2011;D611V;Cotisations sociales effectives volontaires des employeurs;LUX;Luxembourg;EUR;Euro;0,00
2011;D59E;Impôts sur les transactions internationales;LUX;Luxembourg;EUR;Euro;0,00
2011;D59B;Impôts de capitation;LUX;Luxembourg;EUR;Euro;0,00
2011;D6122;Cotisations imputées autres que de pension à la charge des employeurs;LUX;Luxembourg;EUR;Euro;0,00
2011;D51D;Taxes sur les gains des loteries et des paris;LUX;Luxembourg;EUR;Euro;0,00
2011;D214I;Impôts généraux sur les ventes ou le chiffre d'affaires;LUX;Luxembourg;EUR;Euro;0,00
2011;D51E;Autres impôts sur le revenu n.c.a.;LUX;Luxembourg;EUR;Euro;0,00
2011;D995E;Cotisations sociales effectives à la charge des employeurs dues non recouvrables;LUX;Luxembourg;EUR;Euro;0,00
2011;D51C3;Autres impôts sur les gains de détention n.c.a.;LUX;Luxembourg;EUR;Euro;0,00
2011;D995B;Autres impôts sur la production dus non recouvrables;LUX;Luxembourg;EUR;Euro;0,00
2011;D995F;Cotisations sociales effectives à la charge des ménages dues non recouvrables;LUX;Luxembourg;EUR;Euro;0,00
2011;D995;Transferts en capital des administrations publiques vers les secteurs concernés correspondant à des impôts et contributions sociales notifiés mais non susceptible d'être perçus;LUX;Luxembourg;EUR;Euro;0,00
2011;D29E;Autorisations d'exercer des activités commerciales ou professionnelles;LUX;Luxembourg;EUR;Euro;0,00
2011;D995FN;Cotisations sociales effectives à la charge des personnes n'occupant pas d'emploi dues non recouvrables;LUX;Luxembourg;EUR;Euro;0,00
2011;D29D;Impôts sur les transactions internationales;LUX;Luxembourg;EUR;Euro;0,00
2011;D91C;Autres impôts en capital n.c.a.;LUX;Luxembourg;EUR;Euro;0,00
2011;D51C1;Impôts sur les gains de détention des personnes physiques ou des ménages;LUX;Luxembourg;EUR;Euro;0,00
2011;D29F;Impôts sur les émissions polluantes;LUX;Luxembourg;EUR;Euro;0,00
